Date & Time,Usage [kW],Generation [kW]
2015-12-05 20:00:00,8.375,0.0
2015-12-05 21:00:00,9.0,0.0
2015-12-05 22:00:00,6.5,0.0
2015-12-05 23:00:00,7.5,0.0
2015-12-06 00:00:00,15.0,0.0
2015-12-06 01:00:00,8.625,0.0
2015-12-06 02:00:00,6.875,0.0
2015-12-06 03:00:00,8.0,0.0
2015-12-06 04:00:00,7.0,0.0
2015-12-06 05:00:00,7.5,0.0
2015-12-06 06:00:00,15.00799999999981,0.0
2015-12-06 07:00:00,8.99200000000019,0.01999999999998181
2015-12-06 08:00:00,14.5,0.1150000000000091
2015-12-06 09:00:00,19.381000000000313,0.2400000000000091
2015-12-06 10:00:00,28.868999999999687,0.3849999999999909
2015-12-06 11:00:00,31.0,0.625
2015-12-06 12:00:00,35.87700000000041,1.625
2015-12-06 13:00:00,33.12299999999959,1.0150000000000148
2015-12-06 14:00:00,30.002000000000407,0.11499999999998067
2015-12-06 15:00:00,35.003999999999905,0.010000000000019327
2015-12-06 16:00:00,31.375,0.0
2015-12-06 17:00:00,33.621000000000095,0.0
2015-12-06 18:00:00,34.49799999999959,0.0
2015-12-06 19:00:00,23.625,0.0
2015-12-06 20:00:00,24.0,0.0
2015-12-06 21:00:00,23.125,0.0
2015-12-06 22:00:00,16.5,0.0
2015-12-06 23:00:00,18.375,0.0
2015-12-07 00:00:00,24.5,0.0
2015-12-07 01:00:00,18.625,0.0
2015-12-07 02:00:00,15.5,0.0
2015-12-07 03:00:00,17.375,0.0
2015-12-07 04:00:00,16.5,0.0
2015-12-07 05:00:00,15.875,0.0
2015-12-07 06:00:00,28.125,0.0
2015-12-07 07:00:00,26.375,0.19999999999998863
2015-12-07 08:00:00,24.0,0.34499999999999886
2015-12-07 09:00:00,27.5,0.4000000000000057
2015-12-07 10:00:00,34.875,0.799999999999983
2015-12-07 11:00:00,30.5,1.960000000000008
2015-12-07 12:00:00,38.5,1.6899999999999977
2015-12-07 13:00:00,37.5,1.384999999999991
2015-12-07 14:00:00,35.125,0.37000000000000455
2015-12-07 15:00:00,37.5,0.030000000000001137
2015-12-07 16:00:00,28.875,0.0
2015-12-07 17:00:00,24.0,0.0
2015-12-07 18:00:00,34.75,0.0
2015-12-07 19:00:00,25.625,0.0
2015-12-07 20:00:00,19.375,0.0
2015-12-07 21:00:00,23.5,0.0
2015-12-07 22:00:00,17.125,0.0
2015-12-07 23:00:00,16.375,0.0
2015-12-08 00:00:00,19.625,0.0
2015-12-08 01:00:00,18.5,0.0
2015-12-08 02:00:00,13.875,0.0
2015-12-08 03:00:00,17.5,0.0
2015-12-08 04:00:00,14.125,0.0
2015-12-08 05:00:00,19.375,0.0
2015-12-08 06:00:00,28.63299999999981,0.0
2015-12-08 07:00:00,25.869000000000597,0.03499999999999659
2015-12-08 08:00:00,20.997999999999593,0.25
2015-12-08 09:00:00,27.381000000000313,0.7150000000000034
2015-12-08 10:00:00,31.5,1.375
2015-12-08 11:00:00,27.868999999999687,1.8499999999999943
2015-12-08 12:00:00,34.75799999999981,1.7550000000000239
2015-12-08 13:00:00,33.3690000000006,1.2199999999999989
2015-12-08 14:00:00,31.0,0.5449999999999875
2015-12-08 15:00:00,32.99799999999959,0.045000000000015916
2015-12-08 16:00:00,32.0,0.0
2015-12-08 17:00:00,24.5,0.0
2015-12-08 18:00:00,31.625,0.0
2015-12-08 19:00:00,21.38299999999981,0.0
2015-12-08 20:00:00,20.11700000000019,0.0
2015-12-08 21:00:00,21.877000000000407,0.0
2015-12-08 22:00:00,19.128999999999905,0.0
2015-12-08 23:00:00,17.868999999999687,0.0
2015-12-09 00:00:00,24.131000000000313,0.0
2015-12-09 01:00:00,19.0,0.0
2015-12-09 02:00:00,17.0,0.0
2015-12-09 03:00:00,17.993999999999687,0.0
2015-12-09 04:00:00,15.5,0.0
2015-12-09 05:00:00,17.375,0.0
2015-12-09 06:00:00,26.125,0.0
2015-12-09 07:00:00,28.375,0.009999999999990905
2015-12-09 08:00:00,26.625,0.16499999999999204
2015-12-09 09:00:00,26.375,0.34000000000003183
2015-12-09 10:00:00,28.5,0.4449999999999932
2015-12-09 11:00:00,33.375,0.4350000000000023
2015-12-09 12:00:00,27.625,0.30499999999995
2015-12-09 13:00:00,38.625,0.17000000000001592
2015-12-09 14:00:00,29.5,0.0
2015-12-09 15:00:00,37.875,0.0
2015-12-09 16:00:00,34.125,0.0
2015-12-09 17:00:00,27.875,0.0
2015-12-09 18:00:00,27.625,0.0
2015-12-09 19:00:00,29.5,0.0
2015-12-09 20:00:00,26.5,0.0
2015-12-09 21:00:00,27.0,0.0
2015-12-09 22:00:00,22.0,0.0
2015-12-09 23:00:00,16.375,0.0
2015-12-10 00:00:00,23.125,0.0
2015-12-10 01:00:00,19.125,0.0
2015-12-10 02:00:00,14.375,0.0
2015-12-10 03:00:00,20.0,0.0
2015-12-10 04:00:00,14.625,0.0
2015-12-10 05:00:00,18.25,0.0
2015-12-10 06:00:00,31.875,0.0
2015-12-10 07:00:00,27.25,0.009999999999990905
2015-12-10 08:00:00,24.875,0.3650000000000091
2015-12-10 09:00:00,28.125,0.47500000000002274
2015-12-10 10:00:00,32.5,0.5199999999999818
2015-12-10 11:00:00,30.75,0.40500000000002956
2015-12-10 12:00:00,34.125,0.2949999999999591
2015-12-10 13:00:00,31.5,0.375
2015-12-10 14:00:00,33.375,0.48500000000001364
2015-12-10 15:00:00,37.5,0.03000000000002956
2015-12-10 16:00:00,34.625,0.0
2015-12-10 17:00:00,25.125,0.0
2015-12-10 18:00:00,34.0,0.0
2015-12-10 19:00:00,26.0,0.0
2015-12-10 20:00:00,23.375,0.0
2015-12-10 21:00:00,21.625,0.0
2015-12-10 22:00:00,18.0,0.0
2015-12-10 23:00:00,19.0,0.0
2015-12-11 00:00:00,22.5,0.0
2015-12-11 01:00:00,17.625,0.0
2015-12-11 02:00:00,14.875,0.0
2015-12-11 03:00:00,17.0,0.0
2015-12-11 04:00:00,19.5,0.0
2015-12-11 05:00:00,18.375,0.0
2015-12-11 06:00:00,26.125,0.0
2015-12-11 07:00:00,26.006000000000313,0.08499999999997954
2015-12-11 08:00:00,21.993999999999687,0.33499999999997954
2015-12-11 09:00:00,26.5,0.5800000000000409
2015-12-11 10:00:00,27.50799999999981,0.7949999999999591
2015-12-11 11:00:00,27.74200000000019,0.48500000000001364
2015-12-11 12:00:00,32.75,0.3050000000000068
2015-12-11 13:00:00,32.88299999999981,0.19999999999998863
2015-12-11 14:00:00,33.4940000000006,0.09500000000002728
2015-12-11 15:00:00,36.5,0.0
2015-12-11 16:00:00,24.630999999999403,0.0
2015-12-11 17:00:00,23.373000000000502,0.0
2015-12-11 18:00:00,30.625,0.0
2015-12-11 19:00:00,23.493999999999687,0.0
2015-12-11 20:00:00,22.5,0.0
2015-12-11 21:00:00,21.375,0.0
2015-12-11 22:00:00,20.75,0.0
2015-12-11 23:00:00,16.375,0.0
2015-12-12 00:00:00,22.125,0.0
2015-12-12 01:00:00,19.875,0.0
2015-12-12 02:00:00,14.625,0.0
2015-12-12 03:00:00,22.0,0.0
2015-12-12 04:00:00,13.5,0.0
2015-12-12 05:00:00,18.25,0.0
2015-12-12 06:00:00,22.75799999999981,0.0
2015-12-12 07:00:00,18.875,0.06499999999999773
2015-12-12 08:00:00,13.619000000000597,0.33499999999997954
2015-12-12 09:00:00,21.622999999999593,0.4549999999999841
2015-12-12 10:00:00,18.75,1.1899999999999977
2015-12-12 11:00:00,16.002000000000407,1.9500000000000455
2015-12-12 12:00:00,15.622999999999593,0.5049999999999955
2015-12-12 13:00:00,12.0,0.375
2015-12-12 14:00:00,6.125,0.04499999999995907
2015-12-12 15:00:00,8.88299999999981,0.0
2015-12-12 16:00:00,6.994000000000597,0.0
2015-12-12 17:00:00,7.4979999999995925,0.0
2015-12-12 18:00:00,12.0,0.0
2015-12-12 19:00:00,10.50799999999981,0.0
2015-12-12 20:00:00,5.492000000000189,0.0
2015-12-12 21:00:00,9.002000000000407,0.0
2015-12-12 22:00:00,6.130999999999403,0.0
2015-12-12 23:00:00,7.867000000000189,0.0
2015-12-13 00:00:00,12.0,0.0
2015-12-13 01:00:00,9.0,0.0
2015-12-13 02:00:00,5.625,0.0
2015-12-13 03:00:00,9.00799999999981,0.0
2015-12-13 04:00:00,5.992000000000189,0.0
2015-12-13 05:00:00,6.875,0.0
2015-12-13 06:00:00,13.625,0.0
2015-12-13 07:00:00,10.875,0.020000000000038654
2015-12-13 08:00:00,13.5,0.1150000000000091
2015-12-13 09:00:00,25.75,0.23999999999995225
2015-12-13 10:00:00,31.5,0.38500000000004775
2015-12-13 11:00:00,31.875,0.625
2015-12-13 12:00:00,30.125,1.625
2015-12-13 13:00:00,34.0,1.0149999999999864
2015-12-13 14:00:00,29.0,0.1150000000000091
2015-12-13 15:00:00,33.625,0.009999999999990905
2015-12-13 16:00:00,19.875,0.0
2015-12-13 17:00:00,15.125,0.0
2015-12-13 18:00:00,24.125,0.0
2015-12-13 19:00:00,16.0,0.0
2015-12-13 20:00:00,16.875,0.0
2015-12-13 21:00:00,17.5,0.0
2015-12-13 22:00:00,24.0,0.0
2015-12-13 23:00:00,16.0,0.0
2015-12-14 00:00:00,21.625,0.0
2015-12-14 01:00:00,17.380999999999403,0.0
2015-12-14 02:00:00,14.494000000000597,0.0
2015-12-14 03:00:00,17.625,0.0
2015-12-14 04:00:00,15.375,0.0
2015-12-14 05:00:00,18.875,0.0
2015-12-14 06:00:00,27.625,0.0
2015-12-14 07:00:00,26.0,0.19999999999998863
2015-12-14 08:00:00,22.5,0.34499999999997044
2015-12-14 09:00:00,25.875,0.4000000000000341
2015-12-14 10:00:00,31.5,0.8000000000000114
2015-12-14 11:00:00,32.875,1.9599999999999795
2015-12-14 12:00:00,37.25,1.6899999999999977
2015-12-14 13:00:00,34.375,1.384999999999991
2015-12-14 14:00:00,32.5,0.37000000000000455
2015-12-14 15:00:00,33.0,0.03000000000002956
2015-12-14 16:00:00,24.125,0.0
2015-12-14 17:00:00,21.875,0.0
2015-12-14 18:00:00,25.125,0.0
2015-12-14 19:00:00,21.625,0.0
2015-12-14 20:00:00,19.0,0.0
2015-12-14 21:00:00,15.875,0.0
2015-12-14 22:00:00,20.0,0.0
2015-12-14 23:00:00,17.875,0.0
2015-12-15 00:00:00,24.625,0.0
2015-12-15 01:00:00,17.125,0.0
2015-12-15 02:00:00,14.0,0.0
2015-12-15 03:00:00,17.0,0.0
2015-12-15 04:00:00,14.875,0.0
2015-12-15 05:00:00,16.875,0.0
2015-12-15 06:00:00,27.0,0.0
2015-12-15 07:00:00,26.125,0.03499999999996817
2015-12-15 08:00:00,23.0,0.25
2015-12-15 09:00:00,26.75,0.7150000000000318
2015-12-15 10:00:00,31.0,1.375
2015-12-15 11:00:00,32.5,1.849999999999966
2015-12-15 12:00:00,35.75,1.7549999999999955
2015-12-15 13:00:00,31.5,1.2200000000000273
2015-12-15 14:00:00,31.375,0.5450000000000159
2015-12-15 15:00:00,34.0,0.04499999999995907
2015-12-15 16:00:00,32.5,0.0
2015-12-15 17:00:00,27.0,0.0
2015-12-15 18:00:00,26.625,0.0
2015-12-15 19:00:00,18.5,0.0
2015-12-15 20:00:00,18.5,0.0
2015-12-15 21:00:00,18.0,0.0
2015-12-15 22:00:00,18.0,0.0
2015-12-15 23:00:00,14.5,0.0
2015-12-16 00:00:00,22.0,0.0
2015-12-16 01:00:00,17.0,0.0
2015-12-16 02:00:00,13.5,0.0
2015-12-16 03:00:00,17.5,0.0
2015-12-16 04:00:00,15.0,0.0
2015-12-16 05:00:00,18.875,0.0
2015-12-16 06:00:00,24.625,0.0
2015-12-16 07:00:00,29.5,0.009999999999990905
2015-12-16 08:00:00,25.0,0.16500000000002046
2015-12-16 09:00:00,26.875,0.34000000000003183
2015-12-16 10:00:00,31.5,0.4449999999999932
2015-12-16 11:00:00,24.0,0.4350000000000023
2015-12-16 12:00:00,33.375,0.30499999999995
2015-12-16 13:00:00,37.125,0.17000000000001592
2015-12-16 14:00:00,33.0,0.0
2015-12-16 15:00:00,35.375,0.0
2015-12-16 16:00:00,39.75,0.0
2015-12-16 17:00:00,35.0,0.0
2015-12-16 18:00:00,34.0,0.0
2015-12-16 19:00:00,27.5,0.0
2015-12-16 20:00:00,18.375,0.0
2015-12-16 21:00:00,25.125,0.0
2015-12-16 22:00:00,18.5,0.0
2015-12-16 23:00:00,24.0,0.0
2015-12-17 00:00:00,23.0,0.0
2015-12-17 01:00:00,21.0,0.0
2015-12-17 02:00:00,18.375,0.0
2015-12-17 03:00:00,18.625,0.0
2015-12-17 04:00:00,16.625,0.0
2015-12-17 05:00:00,24.75,0.0
2015-12-17 06:00:00,34.125,0.0
2015-12-17 07:00:00,26.875,0.009999999999990905
2015-12-17 08:00:00,23.125,0.3650000000000091
2015-12-17 09:00:00,31.5,0.47500000000002274
2015-12-17 10:00:00,35.25,0.5199999999999818
2015-12-17 11:00:00,32.0,0.40500000000002956
2015-12-17 12:00:00,44.125,0.2949999999999591
2015-12-17 13:00:00,31.0,0.375
2015-12-17 14:00:00,36.0,0.48500000000001364
2015-12-17 15:00:00,36.75,0.03000000000002956
2015-12-17 16:00:00,37.125,0.0
2015-12-17 17:00:00,37.0,0.0
2015-12-17 18:00:00,34.125,0.0
2015-12-17 19:00:00,25.125,0.0
2015-12-17 20:00:00,25.5,0.0
2015-12-17 21:00:00,24.5,0.0
2015-12-17 22:00:00,27.5,0.0
2015-12-17 23:00:00,21.0,0.0
2015-12-18 00:00:00,25.5,0.0
2015-12-18 01:00:00,19.0,0.0
2015-12-18 02:00:00,14.5,0.0
2015-12-18 03:00:00,17.125,0.0
2015-12-18 04:00:00,16.375,0.0
2015-12-18 05:00:00,20.0,0.0
2015-12-18 06:00:00,29.875,0.0
2015-12-18 07:00:00,26.0,0.08499999999997954
2015-12-18 08:00:00,25.5,0.33499999999997954
2015-12-18 09:00:00,28.5,0.5800000000000409
2015-12-18 10:00:00,29.5,0.7949999999999591
2015-12-18 11:00:00,25.0,0.48500000000001364
2015-12-18 12:00:00,31.0,0.3050000000000068
2015-12-18 13:00:00,33.75,0.19999999999998863
2015-12-18 14:00:00,38.125,0.09500000000002728
2015-12-18 15:00:00,37.0,0.0
2015-12-18 16:00:00,35.625,0.0
2015-12-18 17:00:00,26.0,0.0
2015-12-18 18:00:00,29.625,0.0
2015-12-18 19:00:00,31.5,0.0
2015-12-18 20:00:00,25.0,0.0
2015-12-18 21:00:00,28.0,0.0
2015-12-18 22:00:00,18.125,0.0
2015-12-18 23:00:00,25.75,0.0
2015-12-19 00:00:00,21.625,0.0
2015-12-19 01:00:00,19.125,0.0
2015-12-19 02:00:00,15.375,0.0
2015-12-19 03:00:00,20.5,0.0
2015-12-19 04:00:00,16.125,0.0
2015-12-19 05:00:00,15.75,0.0
2015-12-19 06:00:00,22.25,0.0
2015-12-19 07:00:00,17.0,0.06499999999999773
2015-12-19 08:00:00,14.375,0.33499999999997954
2015-12-19 09:00:00,17.125,0.4549999999999841
2015-12-19 10:00:00,20.375,1.1899999999999977
2015-12-19 11:00:00,15.5,1.9500000000000455
2015-12-19 12:00:00,17.75,0.5049999999999955
2015-12-19 13:00:00,9.875,0.375
2015-12-19 14:00:00,7.5,0.04499999999995907
2015-12-19 15:00:00,8.0,0.0
2015-12-19 16:00:00,7.125,0.0
2015-12-19 17:00:00,6.875,0.0
2015-12-19 18:00:00,12.0,0.0
2015-12-19 19:00:00,9.0,0.0
2015-12-19 20:00:00,7.625,0.0
2015-12-19 21:00:00,10.375,0.0
2015-12-19 22:00:00,11.0,0.0
2015-12-19 23:00:00,11.875,0.0
2015-12-20 00:00:00,15.75,0.0
2015-12-20 01:00:00,10.0,0.0
2015-12-20 02:00:00,8.375,0.0
2015-12-20 03:00:00,10.0,0.0
2015-12-20 04:00:00,7.5,0.0
2015-12-20 05:00:00,8.0,0.0
2015-12-20 06:00:00,17.377000000000407,0.0
2015-12-20 07:00:00,17.380999999999403,0.020000000000038654
2015-12-20 08:00:00,23.997999999999593,0.1150000000000091
2015-12-20 09:00:00,26.996000000001004,0.23999999999995225
2015-12-20 10:00:00,32.99799999999959,0.38500000000004775
2015-12-20 11:00:00,29.127000000000407,0.625
2015-12-20 12:00:00,35.378999999998996,1.625
2015-12-20 13:00:00,34.496000000001004,1.0149999999999864
2015-12-20 14:00:00,29.005999999999403,0.1150000000000091
2015-12-20 15:00:00,34.49200000000019,0.009999999999990905
2015-12-20 16:00:00,25.125,0.0
2015-12-20 17:00:00,23.752000000000407,0.0
2015-12-20 18:00:00,32.62299999999959,0.0
2015-12-20 19:00:00,22.627000000000407,0.0
2015-12-20 20:00:00,18.497999999999593,0.0
2015-12-20 21:00:00,27.0,0.0
2015-12-20 22:00:00,16.5,0.0
2015-12-20 23:00:00,21.375,0.0
2015-12-21 00:00:00,23.625,0.0
2015-12-21 01:00:00,18.125,0.0
2015-12-21 02:00:00,14.375,0.0
2015-12-21 03:00:00,17.625,0.0
2015-12-21 04:00:00,18.5,0.0
2015-12-21 05:00:00,17.875,0.0
2015-12-21 06:00:00,29.375,0.0
2015-12-21 07:00:00,27.625,0.19999999999998863
2015-12-21 08:00:00,23.875,0.34499999999997044
2015-12-21 09:00:00,29.875,0.4000000000000341
2015-12-21 10:00:00,40.125,0.8000000000000114
2015-12-21 11:00:00,32.875,1.9599999999999795
2015-12-21 12:00:00,37.25,1.6899999999999977
2015-12-21 13:00:00,31.875,1.384999999999991
2015-12-21 14:00:00,33.25,0.37000000000000455
2015-12-21 15:00:00,37.625,0.03000000000002956
2015-12-21 16:00:00,30.125,0.0
2015-12-21 17:00:00,25.75,0.0
2015-12-21 18:00:00,33.375,0.0
2015-12-21 19:00:00,28.0,0.0
2015-12-21 20:00:00,22.875,0.0
2015-12-21 21:00:00,27.125,0.0
2015-12-21 22:00:00,21.375,0.0
2015-12-21 23:00:00,19.5,0.0
2015-12-22 00:00:00,24.25,0.0
2015-12-22 01:00:00,18.375,0.0
2015-12-22 02:00:00,16.0,0.0
2015-12-22 03:00:00,20.5,0.0
2015-12-22 04:00:00,14.625,0.0
2015-12-22 05:00:00,21.877000000000407,0.0
2015-12-22 06:00:00,26.997999999999593,0.0
2015-12-22 07:00:00,31.375,0.03499999999996817
2015-12-22 08:00:00,29.502000000000407,0.25
2015-12-22 09:00:00,31.875,0.7150000000000318
2015-12-22 10:00:00,33.878999999998996,1.375
2015-12-22 11:00:00,33.621000000001004,1.849999999999966
2015-12-22 12:00:00,39.24799999999959,1.7549999999999955
2015-12-22 13:00:00,39.7559999999994,1.2200000000000273
2015-12-22 14:00:00,36.1190000000006,0.5450000000000159
2015-12-22 15:00:00,37.5,0.04499999999995907
2015-12-22 16:00:00,42.5,0.0
2015-12-22 17:00:00,27.0,0.0
2015-12-22 18:00:00,28.127000000000407,0.0
2015-12-22 19:00:00,23.003999999998996,0.0
2015-12-22 20:00:00,22.369000000000597,0.0
2015-12-22 21:00:00,22.625,0.0
2015-12-22 22:00:00,30.005999999999403,0.0
2015-12-22 23:00:00,22.369000000000597,0.0
2015-12-23 00:00:00,26.130999999999403,0.0
2015-12-23 01:00:00,18.625,0.0
2015-12-23 02:00:00,16.244000000000597,0.0
2015-12-23 03:00:00,17.5,0.0
